('09/02/1998', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('01/20/2001', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('01/12/2001', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('03/11/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('12/31/1990', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('11/09/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('08/22/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('04/15/1996', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('03/01/1994', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('08/10/1999', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('08/21/2005', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('08/14/2005', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('08/08/1994', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('10/10/1998', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('05/27/2001', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('10/16/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('02/22/2005', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('02/08/2005', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('01/31/1995', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('10/16/1999', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('03/01/1999', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('05/03/2002', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('11/26/1998', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('11/11/2000', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('03/30/1999', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('08/24/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('03/04/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('06/16/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('04/25/2005', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('02/11/2005', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('08/19/2001', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('12/01/1996', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('03/14/2001', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('04/08/2002', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('06/30/1994', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('08/08/2000', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('11/15/1980', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('09/26/1999', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('12/11/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('09/21/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('05/04/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('11/27/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('08/04/2001', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('04/09/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('10/31/1996', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('10/12/1989', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('04/21/1920', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('05/13/2005', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('01/14/2000', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('05/21/2005', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('12/15/1999', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('02/10/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('09/13/2000', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('07/09/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('08/18/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('12/26/2001', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('09/09/1999', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('07/04/2000', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('10/25/1997', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('03/29/2001', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('06/15/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('05/20/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('08/16/2002', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('05/11/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('03/10/2005', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('11/24/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('08/20/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('08/27/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('02/21/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('02/03/2002', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('06/25/1979', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('12/06/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('03/31/2000', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('12/14/1995', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('06/07/2005', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('08/23/2001', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('06/18/1997', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('12/03/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('08/05/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('04/12/1912', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('12/01/1988', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('08/02/1998', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('11/30/1996', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('02/22/2000', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('10/04/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('07/07/2005', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('06/11/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('01/03/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('10/22/1999', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('03/23/2001', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('06/29/2002', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('01/03/1994', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('01/23/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('12/31/1985', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('06/03/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('07/02/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('06/16/2001', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('08/19/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('09/03/2001', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('11/02/2002', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('08/07/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('07/31/2000', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('03/02/2002', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('06/05/1992', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('03/15/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('11/05/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('12/11/2002', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('05/04/2001', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('08/01/1996', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('12/17/2001', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('09/11/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('07/05/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('10/19/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('04/11/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('01/16/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('04/07/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('04/13/2005', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('10/03/2001', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('06/08/2005', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('07/09/2005', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('11/30/2001', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('08/07/1982', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('03/01/1970', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('11/21/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('04/15/1988', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('01/08/2002', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('01/29/2001', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('04/16/2002', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('08/06/2005', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('07/17/2002', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('04/26/2002', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('11/04/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('11/02/1998', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('05/08/2005', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('01/30/2002', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('02/02/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('10/02/2001', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('12/21/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('03/18/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('04/11/1997', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('05/27/2005', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('09/14/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('11/30/1999', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('05/13/2001', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('07/01/1997', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('08/17/2002', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('01/01/1989', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('12/31/1987', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('06/25/2000', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('09/04/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('01/29/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('06/16/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('01/02/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('08/31/1997', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('11/19/2002', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('02/01/2000', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('06/27/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('12/10/2001', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('02/15/2001', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('09/01/1992', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('05/05/1992', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('04/07/1997', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('11/29/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('05/10/2002', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('07/19/2000', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('05/04/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('07/10/2002', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('04/23/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('02/16/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('05/16/2005', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('12/17/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('03/08/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('12/30/1999', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('11/01/1992', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('09/13/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('10/28/2000', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('09/22/2002', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('10/05/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('10/09/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('08/06/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('10/13/1999', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('08/01/1981', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('09/16/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('04/01/1979', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('03/28/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('10/01/1994', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('10/01/1999', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('09/06/1994', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('06/10/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('04/27/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('09/17/1999', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('02/04/2005', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('01/01/1990', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('03/18/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('02/12/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('08/06/1998', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('08/30/2002', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('08/14/2002', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('05/27/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('12/07/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('09/06/2001', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('05/03/2001', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('08/05/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('05/24/2005', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('12/19/2000', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('10/02/2002', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('03/23/2002', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('06/29/2001', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('12/31/1980', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('03/16/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('10/06/2002', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('01/05/2005', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('04/14/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('04/06/2090', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('01/24/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('02/01/2001', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('12/01/1998', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('04/29/1999', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('09/04/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('11/26/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('09/29/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('12/16/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('07/19/2001', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('11/03/2002', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('03/04/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('08/21/1996', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('10/26/2002', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('12/17/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('03/08/2005', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('08/30/1981', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('03/22/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('06/11/2001', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('08/09/2004', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('06/17/2002', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('12/04/1997', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('02/07/1986', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('07/07/1985', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('12/31/1993', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('01/11/2002', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('09/26/2005', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('03/28/1967', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('08/15/1997', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('05/12/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('01/25/2003', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('11/12/2003', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('03/28/2003', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('10/01/1998', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('08/25/2004', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('02/13/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('01/15/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('10/01/2001', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('02/28/2002', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('09/25/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('05/02/2003', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('06/26/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('06/23/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('01/14/2004', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('07/03/2003', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('06/12/2002', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('06/09/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('10/31/2003', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('03/28/2000', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('11/08/2004', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('01/01/1997', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('05/19/2003', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('10/03/2002', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('06/11/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('08/10/2002', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('05/22/2003', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('08/19/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('04/08/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('11/26/2004', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('06/24/2003', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('01/28/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('02/03/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('03/19/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('07/17/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('11/09/2003', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('10/23/2003', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('05/03/2003', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('08/29/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('11/28/2002', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('02/14/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('09/02/2003', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('06/03/2004', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('07/20/2004', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('06/24/2004', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('03/25/2004', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('06/30/2001', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('05/21/2002', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('04/07/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('01/19/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('11/21/2001', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('03/20/2004', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('04/29/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('01/08/2004', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('11/13/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('05/23/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('11/10/2004', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('05/01/2001', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('12/18/2003', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('02/15/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('04/27/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('04/11/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('01/28/2004', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('09/26/2003', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('04/19/2000', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('03/28/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('09/30/2001', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('07/09/2001', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('02/04/2004', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('02/20/2002', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('12/07/2002', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('11/28/2003', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('09/02/2002', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('12/15/2004', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('05/14/2002', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('04/14/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('12/30/2003', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('04/20/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('11/05/2004', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('11/03/2003', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('04/23/2002', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('07/25/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('03/30/2004', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('08/02/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('03/25/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('10/02/2003', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('08/09/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('04/07/2004', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('03/20/2003', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('04/09/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('08/23/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('04/21/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('04/19/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('12/19/2002', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('02/02/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('07/13/2003', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('01/04/2017', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('09/06/2003', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('06/01/1998', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('02/07/2003', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('06/28/2004', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('10/02/2000', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('03/15/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('12/11/2003', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('09/11/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('10/24/2003', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('10/10/2002', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('02/05/2004', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('04/24/2003', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('11/30/2002', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('03/17/2004', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('04/01/2002', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('08/23/2004', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('02/20/2003', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('02/01/1989', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('04/05/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('04/23/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('01/03/2004', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('10/14/2004', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('07/27/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('05/30/2001', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('02/10/2001', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('01/30/2001', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('12/01/2000', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('09/12/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('08/28/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('02/27/2003', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('06/12/2003', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('03/13/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('08/27/2004', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('07/24/2004', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('12/12/2002', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('01/01/1995', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('05/19/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('08/22/2005', 'DATETIME', 'Complaint Date', 'INVALID', 2)
