('05/26/1993', 'DATETIME', 'Complaint Date', 'VALID', 1)
('12/08/1976', 'DATETIME', 'Complaint Date', 'VALID', 1)
('06/12/1980', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/22/1975', 'DATETIME', 'Complaint Date', 'VALID', 1)
('05/04/1966', 'DATETIME', 'Complaint Date', 'VALID', 1)
('05/20/1996', 'DATETIME', 'Complaint Date', 'VALID', 1)
('12/10/1997', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/08/1946', 'DATETIME', 'Complaint Date', 'VALID', 1)
('01/18/2004', 'DATETIME', 'Complaint Date', 'VALID', 1)
('06/02/1987', 'DATETIME', 'Complaint Date', 'VALID', 1)
('09/25/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('05/08/1900', 'DATETIME', 'Complaint Date', 'VALID', 1)
('07/29/2002', 'DATETIME', 'Complaint Date', 'VALID', 1)
('02/28/1995', 'DATETIME', 'Complaint Date', 'VALID', 1)
('08/09/2003', 'DATETIME', 'Complaint Date', 'VALID', 1)
('07/15/1992', 'DATETIME', 'Complaint Date', 'VALID', 1)
('05/16/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('03/30/2003', 'DATETIME', 'Complaint Date', 'VALID', 1)
('01/22/2004', 'DATETIME', 'Complaint Date', 'VALID', 1)
('08/01/1994', 'DATETIME', 'Complaint Date', 'VALID', 1)
('05/30/1997', 'DATETIME', 'Complaint Date', 'VALID', 1)
('06/16/1966', 'DATETIME', 'Complaint Date', 'VALID', 1)
('05/02/1985', 'DATETIME', 'Complaint Date', 'VALID', 1)
('05/29/1979', 'DATETIME', 'Complaint Date', 'VALID', 1)
('03/02/1993', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/10/1967', 'DATETIME', 'Complaint Date', 'VALID', 1)
('03/25/2003', 'DATETIME', 'Complaint Date', 'VALID', 1)
('09/06/2004', 'DATETIME', 'Complaint Date', 'VALID', 1)
('06/18/2003', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/29/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('12/31/1995', 'DATETIME', 'Complaint Date', 'VALID', 1)
('04/07/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('09/13/2003', 'DATETIME', 'Complaint Date', 'VALID', 1)
('11/25/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('09/15/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('07/27/2003', 'DATETIME', 'Complaint Date', 'VALID', 1)
('12/20/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('02/12/1972', 'DATETIME', 'Complaint Date', 'VALID', 1)
('04/30/1999', 'DATETIME', 'Complaint Date', 'VALID', 1)
('05/01/1995', 'DATETIME', 'Complaint Date', 'VALID', 1)
('01/08/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('09/07/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/11/2003', 'DATETIME', 'Complaint Date', 'VALID', 1)
('06/01/1987', 'DATETIME', 'Complaint Date', 'VALID', 1)
('11/16/1995', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/09/1998', 'DATETIME', 'Complaint Date', 'VALID', 1)
('08/16/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('11/19/1990', 'DATETIME', 'Complaint Date', 'VALID', 1)
('04/17/1913', 'DATETIME', 'Complaint Date', 'VALID', 1)
('03/09/1966', 'DATETIME', 'Complaint Date', 'VALID', 1)
('09/23/1920', 'DATETIME', 'Complaint Date', 'VALID', 1)
('07/17/2004', 'DATETIME', 'Complaint Date', 'VALID', 1)
('08/01/1987', 'DATETIME', 'Complaint Date', 'VALID', 1)
('08/24/1914', 'DATETIME', 'Complaint Date', 'VALID', 1)
('08/29/1914', 'DATETIME', 'Complaint Date', 'VALID', 1)
('06/22/1994', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/10/1974', 'DATETIME', 'Complaint Date', 'VALID', 1)
('01/12/1999', 'DATETIME', 'Complaint Date', 'VALID', 1)
('04/28/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('08/20/1989', 'DATETIME', 'Complaint Date', 'VALID', 1)
('02/14/1916', 'DATETIME', 'Complaint Date', 'VALID', 1)
('12/20/1965', 'DATETIME', 'Complaint Date', 'VALID', 1)
('09/04/1985', 'DATETIME', 'Complaint Date', 'VALID', 1)
('06/01/1914', 'DATETIME', 'Complaint Date', 'VALID', 1)
('12/19/1999', 'DATETIME', 'Complaint Date', 'VALID', 1)
('06/26/1914', 'DATETIME', 'Complaint Date', 'VALID', 1)
('05/31/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('04/02/2002', 'DATETIME', 'Complaint Date', 'VALID', 1)
('11/25/2003', 'DATETIME', 'Complaint Date', 'VALID', 1)
('05/03/1988', 'DATETIME', 'Complaint Date', 'VALID', 1)
('08/23/2002', 'DATETIME', 'Complaint Date', 'VALID', 1)
('09/23/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('06/18/1999', 'DATETIME', 'Complaint Date', 'VALID', 1)
('02/24/2003', 'DATETIME', 'Complaint Date', 'VALID', 1)
('11/16/1910', 'DATETIME', 'Complaint Date', 'VALID', 1)
('11/23/2002', 'DATETIME', 'Complaint Date', 'VALID', 1)
('08/12/1999', 'DATETIME', 'Complaint Date', 'VALID', 1)
('12/13/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('08/10/1992', 'DATETIME', 'Complaint Date', 'VALID', 1)
('12/03/1999', 'DATETIME', 'Complaint Date', 'VALID', 1)
('04/05/2003', 'DATETIME', 'Complaint Date', 'VALID', 1)
('09/14/2002', 'DATETIME', 'Complaint Date', 'VALID', 1)
('02/20/1920', 'DATETIME', 'Complaint Date', 'VALID', 1)
('06/05/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('11/08/1998', 'DATETIME', 'Complaint Date', 'VALID', 1)
('06/12/1973', 'DATETIME', 'Complaint Date', 'VALID', 1)
('04/22/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('01/27/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('03/10/1900', 'DATETIME', 'Complaint Date', 'VALID', 1)
('05/22/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('06/28/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('03/17/1995', 'DATETIME', 'Complaint Date', 'VALID', 1)
('02/14/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/14/2002', 'DATETIME', 'Complaint Date', 'VALID', 1)
('01/01/1983', 'DATETIME', 'Complaint Date', 'VALID', 1)
('09/15/1992', 'DATETIME', 'Complaint Date', 'VALID', 1)
('04/20/1993', 'DATETIME', 'Complaint Date', 'VALID', 1)
('08/24/2002', 'DATETIME', 'Complaint Date', 'VALID', 1)
('05/21/1997', 'DATETIME', 'Complaint Date', 'VALID', 1)
('01/03/1991', 'DATETIME', 'Complaint Date', 'VALID', 1)
('05/21/1998', 'DATETIME', 'Complaint Date', 'VALID', 1)
('07/06/2003', 'DATETIME', 'Complaint Date', 'VALID', 1)
('07/10/1997', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/20/2004', 'DATETIME', 'Complaint Date', 'VALID', 1)
('03/03/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('11/03/1996', 'DATETIME', 'Complaint Date', 'VALID', 1)
('12/06/1969', 'DATETIME', 'Complaint Date', 'VALID', 1)
('01/20/1914', 'DATETIME', 'Complaint Date', 'VALID', 1)
('06/27/1997', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/08/1016', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('06/15/1995', 'DATETIME', 'Complaint Date', 'VALID', 1)
('02/19/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('08/03/1998', 'DATETIME', 'Complaint Date', 'VALID', 1)
('11/02/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('05/20/1997', 'DATETIME', 'Complaint Date', 'VALID', 1)
('08/08/2002', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/25/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('02/23/1966', 'DATETIME', 'Complaint Date', 'VALID', 1)
('06/10/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('08/06/1900', 'DATETIME', 'Complaint Date', 'VALID', 1)
('08/15/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('04/18/1996', 'DATETIME', 'Complaint Date', 'VALID', 1)
('12/20/1995', 'DATETIME', 'Complaint Date', 'VALID', 1)
('07/29/2003', 'DATETIME', 'Complaint Date', 'VALID', 1)
('08/09/2002', 'DATETIME', 'Complaint Date', 'VALID', 1)
('12/12/2002', 'DATETIME', 'Complaint Date', 'VALID', 1)
('03/30/1985', 'DATETIME', 'Complaint Date', 'VALID', 1)
('05/30/1996', 'DATETIME', 'Complaint Date', 'VALID', 1)
('08/11/2003', 'DATETIME', 'Complaint Date', 'VALID', 1)
('09/27/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('07/28/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('05/25/1997', 'DATETIME', 'Complaint Date', 'VALID', 1)
('03/08/2003', 'DATETIME', 'Complaint Date', 'VALID', 1)
('04/12/2003', 'DATETIME', 'Complaint Date', 'VALID', 1)
('09/17/2002', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/19/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('09/04/1993', 'DATETIME', 'Complaint Date', 'VALID', 1)
('04/07/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('12/31/1996', 'DATETIME', 'Complaint Date', 'VALID', 1)
('09/13/2002', 'DATETIME', 'Complaint Date', 'VALID', 1)
('07/05/1994', 'DATETIME', 'Complaint Date', 'VALID', 1)
('02/05/2003', 'DATETIME', 'Complaint Date', 'VALID', 1)
('09/01/1913', 'DATETIME', 'Complaint Date', 'VALID', 1)
('01/12/1962', 'DATETIME', 'Complaint Date', 'VALID', 1)
('09/26/2002', 'DATETIME', 'Complaint Date', 'VALID', 1)
('08/05/1982', 'DATETIME', 'Complaint Date', 'VALID', 1)
('02/27/2005', 'DATETIME', 'Complaint Date', 'VALID', 1)
('01/28/1026', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('07/12/1988', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/11/1998', 'DATETIME', 'Complaint Date', 'VALID', 1)
('11/03/1960', 'DATETIME', 'Complaint Date', 'VALID', 1)
('06/30/1986', 'DATETIME', 'Complaint Date', 'VALID', 1)
('05/01/1994', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/05/2004', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/11/2002', 'DATETIME', 'Complaint Date', 'VALID', 1)
('03/19/2003', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/02/1994', 'DATETIME', 'Complaint Date', 'VALID', 1)
('08/16/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('09/08/1997', 'DATETIME', 'Complaint Date', 'VALID', 1)
('02/01/1970', 'DATETIME', 'Complaint Date', 'VALID', 1)
('07/18/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('04/13/1999', 'DATETIME', 'Complaint Date', 'VALID', 1)
('04/26/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('05/25/2004', 'DATETIME', 'Complaint Date', 'VALID', 1)
('09/16/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('06/22/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('01/16/1995', 'DATETIME', 'Complaint Date', 'VALID', 1)
('06/08/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('05/01/1938', 'DATETIME', 'Complaint Date', 'VALID', 1)
('02/24/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('12/09/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('07/07/1997', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/09/1970', 'DATETIME', 'Complaint Date', 'VALID', 1)
('07/27/1986', 'DATETIME', 'Complaint Date', 'VALID', 1)
('02/25/1996', 'DATETIME', 'Complaint Date', 'VALID', 1)
('09/01/1977', 'DATETIME', 'Complaint Date', 'VALID', 1)
('08/22/2002', 'DATETIME', 'Complaint Date', 'VALID', 1)
('11/11/2003', 'DATETIME', 'Complaint Date', 'VALID', 1)
('01/21/1974', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/25/2002', 'DATETIME', 'Complaint Date', 'VALID', 1)
('03/01/1995', 'DATETIME', 'Complaint Date', 'VALID', 1)
('08/10/1998', 'DATETIME', 'Complaint Date', 'VALID', 1)
('12/13/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('11/28/1988', 'DATETIME', 'Complaint Date', 'VALID', 1)
('04/17/2002', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/10/1999', 'DATETIME', 'Complaint Date', 'VALID', 1)
('12/03/1998', 'DATETIME', 'Complaint Date', 'VALID', 1)
('03/05/1999', 'DATETIME', 'Complaint Date', 'VALID', 1)
('05/15/1998', 'DATETIME', 'Complaint Date', 'VALID', 1)
('09/14/2003', 'DATETIME', 'Complaint Date', 'VALID', 1)
('12/28/1913', 'DATETIME', 'Complaint Date', 'VALID', 1)
('09/27/1910', 'DATETIME', 'Complaint Date', 'VALID', 1)
('02/08/2004', 'DATETIME', 'Complaint Date', 'VALID', 1)
('06/05/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('04/01/1990', 'DATETIME', 'Complaint Date', 'VALID', 1)
('02/25/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('09/01/1981', 'DATETIME', 'Complaint Date', 'VALID', 1)
('06/01/1992', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/15/1996', 'DATETIME', 'Complaint Date', 'VALID', 1)
('06/14/1978', 'DATETIME', 'Complaint Date', 'VALID', 1)
('11/18/1996', 'DATETIME', 'Complaint Date', 'VALID', 1)
('03/23/1991', 'DATETIME', 'Complaint Date', 'VALID', 1)
('07/13/1998', 'DATETIME', 'Complaint Date', 'VALID', 1)
('05/22/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('07/04/1960', 'DATETIME', 'Complaint Date', 'VALID', 1)
('12/21/2003', 'DATETIME', 'Complaint Date', 'VALID', 1)
('02/14/2003', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/14/2003', 'DATETIME', 'Complaint Date', 'VALID', 1)
('03/02/1986', 'DATETIME', 'Complaint Date', 'VALID', 1)
('09/10/1998', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/25/1998', 'DATETIME', 'Complaint Date', 'VALID', 1)
('07/10/1996', 'DATETIME', 'Complaint Date', 'VALID', 1)
('11/15/2003', 'DATETIME', 'Complaint Date', 'VALID', 1)
('01/01/1984', 'DATETIME', 'Complaint Date', 'VALID', 1)
('11/03/1997', 'DATETIME', 'Complaint Date', 'VALID', 1)
('12/15/1988', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/15/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('03/04/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('11/09/1909', 'DATETIME', 'Complaint Date', 'VALID', 1)
('04/14/1914', 'DATETIME', 'Complaint Date', 'VALID', 1)
('12/30/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('08/19/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/18/2002', 'DATETIME', 'Complaint Date', 'VALID', 1)
('08/25/1998', 'DATETIME', 'Complaint Date', 'VALID', 1)
('06/04/1026', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('05/12/1997', 'DATETIME', 'Complaint Date', 'VALID', 1)
('09/23/1997', 'DATETIME', 'Complaint Date', 'VALID', 1)
('04/19/1914', 'DATETIME', 'Complaint Date', 'VALID', 1)
('03/06/2003', 'DATETIME', 'Complaint Date', 'VALID', 1)
('12/18/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('06/25/1998', 'DATETIME', 'Complaint Date', 'VALID', 1)
('02/17/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('07/07/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('04/04/1992', 'DATETIME', 'Complaint Date', 'VALID', 1)
('11/29/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('09/30/1987', 'DATETIME', 'Complaint Date', 'VALID', 1)
('11/29/1982', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/23/1992', 'DATETIME', 'Complaint Date', 'VALID', 1)
('02/28/1997', 'DATETIME', 'Complaint Date', 'VALID', 1)
('05/28/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('08/29/1997', 'DATETIME', 'Complaint Date', 'VALID', 1)
('09/24/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('07/25/2002', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/23/1986', 'DATETIME', 'Complaint Date', 'VALID', 1)
('11/16/1997', 'DATETIME', 'Complaint Date', 'VALID', 1)
('06/13/1979', 'DATETIME', 'Complaint Date', 'VALID', 1)
('08/13/1980', 'DATETIME', 'Complaint Date', 'VALID', 1)
('02/22/1914', 'DATETIME', 'Complaint Date', 'VALID', 1)
('11/03/1985', 'DATETIME', 'Complaint Date', 'VALID', 1)
('01/18/2002', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/20/2003', 'DATETIME', 'Complaint Date', 'VALID', 1)
('02/26/2004', 'DATETIME', 'Complaint Date', 'VALID', 1)
('12/15/1995', 'DATETIME', 'Complaint Date', 'VALID', 1)
('03/03/1998', 'DATETIME', 'Complaint Date', 'VALID', 1)
('03/08/2002', 'DATETIME', 'Complaint Date', 'VALID', 1)
('07/05/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('01/02/1995', 'DATETIME', 'Complaint Date', 'VALID', 1)
('06/17/1930', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/13/2002', 'DATETIME', 'Complaint Date', 'VALID', 1)
('04/01/1966', 'DATETIME', 'Complaint Date', 'VALID', 1)
('12/31/1997', 'DATETIME', 'Complaint Date', 'VALID', 1)
('07/05/1997', 'DATETIME', 'Complaint Date', 'VALID', 1)
('01/09/1996', 'DATETIME', 'Complaint Date', 'VALID', 1)
('07/04/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('04/10/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('01/17/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('08/04/1980', 'DATETIME', 'Complaint Date', 'VALID', 1)
('02/09/1986', 'DATETIME', 'Complaint Date', 'VALID', 1)
('02/23/1026', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('05/29/2002', 'DATETIME', 'Complaint Date', 'VALID', 1)
('03/13/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('07/09/2002', 'DATETIME', 'Complaint Date', 'VALID', 1)
('06/15/2002', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/02/1998', 'DATETIME', 'Complaint Date', 'VALID', 1)
('06/22/2002', 'DATETIME', 'Complaint Date', 'VALID', 1)
('09/02/1999', 'DATETIME', 'Complaint Date', 'VALID', 1)
('06/26/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('05/23/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('04/02/1966', 'DATETIME', 'Complaint Date', 'VALID', 1)
('09/21/1982', 'DATETIME', 'Complaint Date', 'VALID', 1)
('08/11/1989', 'DATETIME', 'Complaint Date', 'VALID', 1)
('12/03/1962', 'DATETIME', 'Complaint Date', 'VALID', 1)
('05/25/1999', 'DATETIME', 'Complaint Date', 'VALID', 1)
('05/20/1920', 'DATETIME', 'Complaint Date', 'VALID', 1)
('09/17/1996', 'DATETIME', 'Complaint Date', 'VALID', 1)
('09/23/2002', 'DATETIME', 'Complaint Date', 'VALID', 1)
('11/07/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('07/08/1946', 'DATETIME', 'Complaint Date', 'VALID', 1)
('11/16/1912', 'DATETIME', 'Complaint Date', 'VALID', 1)
('08/31/1981', 'DATETIME', 'Complaint Date', 'VALID', 1)
('08/10/1999', 'DATETIME', 'Complaint Date', 'VALID', 1)
('08/16/1998', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/23/2002', 'DATETIME', 'Complaint Date', 'VALID', 1)
('07/18/1991', 'DATETIME', 'Complaint Date', 'VALID', 1)
('07/13/2004', 'DATETIME', 'Complaint Date', 'VALID', 1)
('01/13/2002', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/17/1993', 'DATETIME', 'Complaint Date', 'VALID', 1)
('04/23/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('05/27/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('12/08/1999', 'DATETIME', 'Complaint Date', 'VALID', 1)
('01/25/1986', 'DATETIME', 'Complaint Date', 'VALID', 1)
('11/30/1990', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/04/1975', 'DATETIME', 'Complaint Date', 'VALID', 1)
('05/19/1990', 'DATETIME', 'Complaint Date', 'VALID', 1)
('05/06/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('04/01/1991', 'DATETIME', 'Complaint Date', 'VALID', 1)
('03/19/1990', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/16/1999', 'DATETIME', 'Complaint Date', 'VALID', 1)
('11/20/1989', 'DATETIME', 'Complaint Date', 'VALID', 1)
('07/24/1942', 'DATETIME', 'Complaint Date', 'VALID', 1)
('11/22/1995', 'DATETIME', 'Complaint Date', 'VALID', 1)
('11/11/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('07/31/1998', 'DATETIME', 'Complaint Date', 'VALID', 1)
('11/11/1998', 'DATETIME', 'Complaint Date', 'VALID', 1)
('12/27/1999', 'DATETIME', 'Complaint Date', 'VALID', 1)
('03/24/1996', 'DATETIME', 'Complaint Date', 'VALID', 1)
('12/15/1986', 'DATETIME', 'Complaint Date', 'VALID', 1)
('03/25/1989', 'DATETIME', 'Complaint Date', 'VALID', 1)
('12/09/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('04/08/1988', 'DATETIME', 'Complaint Date', 'VALID', 1)
('08/02/1913', 'DATETIME', 'Complaint Date', 'VALID', 1)
('11/10/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('04/07/1975', 'DATETIME', 'Complaint Date', 'VALID', 1)
('08/19/1986', 'DATETIME', 'Complaint Date', 'VALID', 1)
('03/29/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('11/18/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('11/09/1908', 'DATETIME', 'Complaint Date', 'VALID', 1)
('12/29/1966', 'DATETIME', 'Complaint Date', 'VALID', 1)
('12/30/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/21/1989', 'DATETIME', 'Complaint Date', 'VALID', 1)
('03/14/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/18/2003', 'DATETIME', 'Complaint Date', 'VALID', 1)
('03/06/2002', 'DATETIME', 'Complaint Date', 'VALID', 1)
('05/03/1966', 'DATETIME', 'Complaint Date', 'VALID', 1)
('11/26/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('01/18/2003', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/15/1989', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/08/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('08/08/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('11/29/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('08/15/2003', 'DATETIME', 'Complaint Date', 'VALID', 1)
('06/06/2003', 'DATETIME', 'Complaint Date', 'VALID', 1)
('05/26/2004', 'DATETIME', 'Complaint Date', 'VALID', 1)
('06/05/1997', 'DATETIME', 'Complaint Date', 'VALID', 1)
('11/15/1980', 'DATETIME', 'Complaint Date', 'VALID', 1)
('05/28/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('01/05/1998', 'DATETIME', 'Complaint Date', 'VALID', 1)
('06/23/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('09/20/1915', 'DATETIME', 'Complaint Date', 'VALID', 1)
('08/04/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('09/24/2003', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/31/1996', 'DATETIME', 'Complaint Date', 'VALID', 1)
('07/24/1984', 'DATETIME', 'Complaint Date', 'VALID', 1)
('06/30/1966', 'DATETIME', 'Complaint Date', 'VALID', 1)
('02/26/2005', 'DATETIME', 'Complaint Date', 'VALID', 1)
('12/29/2002', 'DATETIME', 'Complaint Date', 'VALID', 1)
('07/30/1985', 'DATETIME', 'Complaint Date', 'VALID', 1)
('04/21/1920', 'DATETIME', 'Complaint Date', 'VALID', 1)
('07/13/1912', 'DATETIME', 'Complaint Date', 'VALID', 1)
('01/01/1971', 'DATETIME', 'Complaint Date', 'VALID', 1)
('06/30/2002', 'DATETIME', 'Complaint Date', 'VALID', 1)
('05/12/1941', 'DATETIME', 'Complaint Date', 'VALID', 1)
('11/30/1908', 'DATETIME', 'Complaint Date', 'VALID', 1)
('02/07/1985', 'DATETIME', 'Complaint Date', 'VALID', 1)
('09/13/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('05/11/1996', 'DATETIME', 'Complaint Date', 'VALID', 1)
('12/25/2003', 'DATETIME', 'Complaint Date', 'VALID', 1)
('07/13/1984', 'DATETIME', 'Complaint Date', 'VALID', 1)
('01/11/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('11/26/1900', 'DATETIME', 'Complaint Date', 'VALID', 1)
('12/03/1956', 'DATETIME', 'Complaint Date', 'VALID', 1)
('08/07/1915', 'DATETIME', 'Complaint Date', 'VALID', 1)
('01/12/1960', 'DATETIME', 'Complaint Date', 'VALID', 1)
('06/08/2002', 'DATETIME', 'Complaint Date', 'VALID', 1)
('01/29/1994', 'DATETIME', 'Complaint Date', 'VALID', 1)
('12/26/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('07/20/1911', 'DATETIME', 'Complaint Date', 'VALID', 1)
('04/10/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/30/1960', 'DATETIME', 'Complaint Date', 'VALID', 1)
('05/12/2000', 'DATETIME', 'Complaint Date', 'VALID', 1)
('05/04/1992', 'DATETIME', 'Complaint Date', 'VALID', 1)
('06/09/2001', 'DATETIME', 'Complaint Date', 'VALID', 1)
('07/17/1911', 'DATETIME', 'Complaint Date', 'VALID', 1)
('10/17/2004', 'DATETIME', 'Complaint Date', 'VALID', 1)
('05/29/2003', 'DATETIME', 'Complaint Date', 'VALID', 1)
('09/26/1015', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('07/09/1980', 'DATETIME', 'Complaint Date', 'VALID', 1)
('11/28/1965', 'DATETIME', 'Complaint Date', 'VALID', 1)
('07/18/2002', 'DATETIME', 'Complaint Date', 'VALID', 1)
('08/29/1982', 'DATETIME', 'Complaint Date', 'VALID', 1)
('08/13/1999', 'DATETIME', 'Complaint Date', 'VALID', 1)
('07/12/1969', 'DATETIME', 'Complaint Date', 'VALID', 1)
